accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
12827,Hyderabad,Telangana,17.256465,78.201582,10/26/2024,22:00,22,Saturday,1,urban,5,0,rain,medium,33,medium,poor road,minor,2,1,0,None,0.25
12828,Delhi,Delhi,28.505925,77.293907,1/27/2022,23:00,23,Thursday,0,rural,5,1,clear,high,25,medium,drunk driving,minor,4,0,0,None,0.1
12829,Chennai,Tamil Nadu,12.833346,80.220794,2/9/2024,16:00,16,Friday,0,urban,6,1,rain,low,39,low,drunk driving,major,4,3,0,None,0.45
12830,Hyderabad,Telangana,17.464401,78.418298,11/3/2022,0:00,0,Thursday,0,highway,2,0,fog,low,30,low,drunk driving,minor,4,2,0,None,0.45
12831,Chandigarh,Punjab,30.624511,76.800113,5/16/2024,22:00,22,Thursday,0,highway,2,1,fog,low,37,low,poor road,fatal,5,5,0,None,0.65
12832,Mumbai,Maharashtra,19.058856,72.968194,3/13/2022,22:00,22,Sunday,1,urban,2,0,fog,low,27,medium,distraction,minor,4,1,0,None,0.45
12833,Kolkata,West Bengal,22.674825,88.351316,8/4/2024,16:00,16,Sunday,1,highway,1,0,rain,low,30,low,overspeeding,major,5,3,0,None,0.45
12834,Mumbai,Maharashtra,19.210522,72.857748,10/30/2023,4:00,4,Monday,0,urban,6,1,rain,medium,32,low,overspeeding,fatal,5,5,0,None,0.45
12835,Chennai,Tamil Nadu,12.831109,80.156496,1/5/2023,19:00,19,Thursday,0,rural,5,1,clear,high,29,high,drunk driving,minor,5,5,1,None,0.45
12836,Mumbai,Maharashtra,18.872763,72.700901,7/26/2024,23:00,23,Friday,0,urban,3,1,rain,medium,21,low,distraction,minor,1,1,0,None,0.25
12837,Hyderabad,Telangana,17.544532,78.405754,1/11/2024,7:00,7,Thursday,0,rural,1,1,rain,medium,22,high,weather,fatal,1,1,0,None,0.65
12838,Kolkata,West Bengal,22.542805,88.205791,7/22/2023,15:00,15,Saturday,1,urban,5,1,clear,high,26,medium,overspeeding,minor,5,4,0,None,0.1
12839,Chennai,Tamil Nadu,13.026848,80.243879,2/16/2022,1:00,1,Wednesday,0,urban,2,1,fog,low,19,high,drunk driving,minor,2,0,0,None,0.65
12840,Bangalore,Karnataka,13.137179,77.45203,4/9/2024,16:00,16,Tuesday,0,urban,3,1,rain,low,15,low,overspeeding,minor,2,2,0,None,0.45
12841,Pune,Maharashtra,18.630042,73.81481,4/12/2022,22:00,22,Tuesday,0,urban,1,1,clear,high,38,medium,overspeeding,major,4,2,0,None,0.1
12842,Chandigarh,Punjab,30.741955,76.847285,5/25/2023,22:00,22,Thursday,0,urban,1,0,clear,high,18,high,drunk driving,minor,4,0,0,None,0.3
12843,Mumbai,Maharashtra,19.248096,72.810277,3/22/2023,4:00,4,Wednesday,0,highway,4,1,rain,low,21,high,distraction,minor,3,2,0,None,0.65
12844,Pune,Maharashtra,18.512528,73.914193,5/19/2024,16:00,16,Sunday,1,urban,1,0,clear,high,16,medium,poor road,minor,4,0,0,None,0.1
12845,Mumbai,Maharashtra,19.075577,72.847308,1/26/2025,9:00,9,Sunday,1,rural,5,1,clear,high,19,high,distraction,fatal,4,4,1,None,0.65
12846,Mumbai,Maharashtra,19.15574,72.703426,1/29/2022,4:00,4,Saturday,1,urban,1,1,rain,medium,17,low,drunk driving,minor,2,0,0,None,0.25
12847,Hyderabad,Telangana,17.432876,78.233943,8/14/2023,9:00,9,Monday,0,urban,1,1,rain,low,28,medium,drunk driving,major,4,0,1,None,0.6
12848,Delhi,Delhi,28.857582,77.193025,3/3/2024,13:00,13,Sunday,1,urban,3,1,clear,high,36,high,weather,minor,1,1,0,None,0.3
12849,Mumbai,Maharashtra,19.158655,72.961226,7/6/2022,17:00,17,Wednesday,0,urban,6,0,fog,low,28,medium,distraction,major,3,1,1,None,0.6
12850,Delhi,Delhi,28.633277,77.299275,9/6/2022,0:00,0,Tuesday,0,rural,4,1,clear,high,40,low,poor road,minor,5,5,0,None,0.1
12851,Chennai,Tamil Nadu,12.968565,80.148948,7/29/2023,23:00,23,Saturday,1,rural,6,0,clear,high,32,high,distraction,fatal,5,5,0,None,0.5
12852,Delhi,Delhi,28.745058,76.804349,4/9/2022,13:00,13,Saturday,1,urban,1,0,rain,medium,27,low,distraction,minor,1,0,0,None,0.25
12853,Hyderabad,Telangana,17.388249,78.486236,11/26/2023,16:00,16,Sunday,1,rural,6,1,rain,low,40,high,drunk driving,major,3,2,0,None,0.65
12854,Delhi,Delhi,28.492163,77.235066,3/12/2022,9:00,9,Saturday,1,rural,1,1,fog,low,20,high,weather,minor,3,2,1,None,0.8
12855,Chandigarh,Punjab,30.600879,76.805138,9/3/2022,21:00,21,Saturday,1,highway,2,1,clear,high,32,medium,distraction,minor,3,3,0,None,0.1
12856,Chennai,Tamil Nadu,13.093869,80.295687,7/13/2024,15:00,15,Saturday,1,rural,5,0,rain,medium,17,medium,overspeeding,minor,2,1,0,None,0.25
12857,Chandigarh,Punjab,30.69846,76.867139,7/10/2022,10:00,10,Sunday,1,highway,3,1,rain,low,40,high,distraction,major,5,3,1,None,0.8
12858,Hyderabad,Telangana,17.376535,78.381481,7/24/2023,20:00,20,Monday,0,highway,1,1,rain,medium,35,high,distraction,major,5,1,0,None,0.45
12859,Bangalore,Karnataka,12.829885,77.71676,3/6/2023,23:00,23,Monday,0,highway,4,0,rain,low,34,high,weather,minor,1,1,0,None,0.65
12860,Bangalore,Karnataka,13.051862,77.599626,10/15/2024,23:00,23,Tuesday,0,urban,1,1,clear,high,36,low,drunk driving,fatal,3,3,0,None,0.3
12861,Bangalore,Karnataka,13.185886,77.578518,2/4/2023,7:00,7,Saturday,1,highway,1,1,clear,high,31,low,poor road,minor,2,0,0,None,0.1
12862,Pune,Maharashtra,18.664624,73.788278,4/9/2023,14:00,14,Sunday,1,rural,4,1,rain,low,39,high,overspeeding,minor,4,2,0,None,0.65
12863,Pune,Maharashtra,18.600776,73.754211,8/10/2022,5:00,5,Wednesday,0,urban,3,0,clear,high,32,high,poor road,minor,4,1,0,None,0.3
12864,Delhi,Delhi,28.44824,77.265605,6/11/2023,11:00,11,Sunday,1,highway,3,0,rain,low,34,medium,weather,major,4,2,0,None,0.45
12865,Hyderabad,Telangana,17.585799,78.448098,3/10/2025,8:00,8,Monday,0,highway,2,1,rain,medium,30,high,drunk driving,minor,2,1,1,None,0.6
12866,Pune,Maharashtra,18.656069,73.782621,3/23/2022,4:00,4,Wednesday,0,urban,4,0,fog,low,33,low,overspeeding,minor,4,2,0,None,0.45
12867,Chennai,Tamil Nadu,12.94758,80.184054,10/25/2022,9:00,9,Tuesday,0,rural,6,1,fog,low,31,high,drunk driving,minor,4,3,1,None,0.8
12868,Chandigarh,Punjab,30.645867,76.74475,9/19/2023,22:00,22,Tuesday,0,urban,3,1,rain,low,34,high,poor road,minor,3,0,0,None,0.65
12869,Pune,Maharashtra,18.505186,73.860032,5/26/2023,14:00,14,Friday,0,rural,5,0,clear,high,15,high,overspeeding,minor,4,3,0,None,0.3
12870,Chennai,Tamil Nadu,13.178112,80.297999,11/8/2023,20:00,20,Wednesday,0,rural,6,1,clear,high,40,high,drunk driving,minor,1,0,0,None,0.3
12871,Hyderabad,Telangana,17.537456,78.525696,5/19/2023,1:00,1,Friday,0,rural,5,1,fog,low,20,low,distraction,major,1,0,0,None,0.45
12872,Mumbai,Maharashtra,19.106771,72.870152,12/13/2022,19:00,19,Tuesday,0,highway,3,1,rain,low,28,high,distraction,major,2,1,1,None,0.8
12873,Kolkata,West Bengal,22.568849,88.215472,9/23/2024,22:00,22,Monday,0,urban,6,1,clear,high,33,low,poor road,minor,5,4,0,None,0.1
12874,Hyderabad,Telangana,17.461134,78.335509,5/25/2023,18:00,18,Thursday,0,urban,6,0,fog,low,34,high,overspeeding,fatal,5,5,1,None,1
12875,Chennai,Tamil Nadu,13.136361,80.119296,9/15/2022,8:00,8,Thursday,0,rural,1,1,rain,medium,36,medium,overspeeding,fatal,4,4,1,None,0.6
12876,Chennai,Tamil Nadu,13.150916,80.283619,11/6/2024,9:00,9,Wednesday,0,highway,6,1,rain,low,39,medium,drunk driving,major,1,0,1,None,0.6
12877,Hyderabad,Telangana,17.212643,78.392722,11/8/2022,2:00,2,Tuesday,0,rural,6,1,clear,high,38,low,drunk driving,major,4,3,0,None,0.1
12878,Pune,Maharashtra,18.428503,73.913338,9/20/2022,4:00,4,Tuesday,0,urban,3,1,clear,high,31,low,drunk driving,major,1,0,0,None,0.1
12879,Pune,Maharashtra,18.617795,73.959098,11/30/2023,15:00,15,Thursday,0,rural,4,1,rain,low,23,high,poor road,minor,5,5,0,None,0.65
12880,Chennai,Tamil Nadu,13.150888,80.270501,11/3/2022,19:00,19,Thursday,0,highway,3,1,rain,low,39,high,distraction,minor,3,2,1,None,0.8
12881,Mumbai,Maharashtra,19.075023,72.78698,6/28/2023,3:00,3,Wednesday,0,urban,3,1,rain,medium,30,low,poor road,fatal,5,5,0,None,0.45
12882,Kolkata,West Bengal,22.532019,88.460888,10/12/2023,10:00,10,Thursday,0,highway,5,1,rain,medium,17,medium,distraction,minor,3,0,1,None,0.4
12883,Chandigarh,Punjab,30.650686,76.872608,6/2/2023,13:00,13,Friday,0,urban,1,0,fog,low,34,medium,drunk driving,minor,3,3,0,None,0.45
12884,Kolkata,West Bengal,22.694662,88.33913,4/11/2023,20:00,20,Tuesday,0,rural,2,1,clear,high,29,low,drunk driving,major,1,1,0,None,0.1
12885,Bangalore,Karnataka,13.066502,77.545766,5/15/2022,18:00,18,Sunday,1,highway,1,0,clear,high,15,medium,distraction,fatal,2,2,1,None,0.45
12886,Bangalore,Karnataka,12.869095,77.600945,6/23/2022,13:00,13,Thursday,0,urban,3,1,clear,high,24,low,poor road,major,5,2,0,None,0.1
12887,Chandigarh,Punjab,30.620231,76.866494,3/10/2022,3:00,3,Thursday,0,urban,5,1,fog,low,31,medium,poor road,fatal,5,5,0,None,0.65
12888,Chandigarh,Punjab,30.620798,76.732239,1/22/2025,18:00,18,Wednesday,0,highway,4,1,fog,low,35,high,drunk driving,minor,5,3,1,None,0.8
12889,Hyderabad,Telangana,17.47487,78.216615,11/3/2022,19:00,19,Thursday,0,rural,3,1,clear,high,23,high,poor road,major,1,0,1,None,0.45
12890,Hyderabad,Telangana,17.234866,78.523763,8/6/2022,8:00,8,Saturday,1,rural,5,0,rain,medium,34,low,overspeeding,fatal,2,2,1,None,0.6
12891,Chandigarh,Punjab,30.674438,76.722078,2/7/2022,4:00,4,Monday,0,urban,2,1,fog,low,39,low,weather,minor,5,0,0,None,0.45
12892,Mumbai,Maharashtra,19.289141,72.769435,7/8/2022,12:00,12,Friday,0,highway,5,0,fog,low,17,high,drunk driving,fatal,5,5,0,None,0.85
12893,Pune,Maharashtra,18.673117,73.897786,3/13/2024,23:00,23,Wednesday,0,rural,4,1,rain,medium,40,low,weather,fatal,1,1,0,None,0.45
12894,Chandigarh,Punjab,30.644555,76.719161,8/8/2022,1:00,1,Monday,0,rural,2,0,fog,low,27,medium,distraction,minor,2,2,0,None,0.45
12895,Chandigarh,Punjab,30.713089,76.746964,7/11/2024,18:00,18,Thursday,0,rural,6,0,clear,high,22,low,overspeeding,minor,5,5,1,None,0.25
12896,Delhi,Delhi,28.714285,76.876007,2/24/2023,15:00,15,Friday,0,highway,2,0,fog,low,30,medium,overspeeding,major,1,0,0,None,0.45
12897,Pune,Maharashtra,18.506498,73.898272,8/22/2024,1:00,1,Thursday,0,urban,6,1,fog,low,17,low,drunk driving,major,3,0,0,None,0.45
12898,Delhi,Delhi,28.825671,77.022937,12/7/2023,18:00,18,Thursday,0,highway,6,1,clear,high,27,low,drunk driving,major,5,5,1,None,0.25
12899,Kolkata,West Bengal,22.552266,88.491135,11/29/2022,15:00,15,Tuesday,0,urban,2,0,rain,low,18,low,poor road,minor,5,1,0,None,0.45
12900,Hyderabad,Telangana,17.451355,78.429766,5/20/2022,11:00,11,Friday,0,highway,6,0,clear,high,28,high,weather,minor,4,2,0,None,0.3
12901,Mumbai,Maharashtra,19.254277,72.981219,5/16/2024,1:00,1,Thursday,0,highway,3,1,rain,low,29,low,weather,minor,3,1,0,None,0.45
12902,Chennai,Tamil Nadu,12.985379,80.270569,11/21/2023,13:00,13,Tuesday,0,urban,3,0,rain,medium,40,low,overspeeding,minor,4,0,0,None,0.25
12903,Chennai,Tamil Nadu,13.195001,80.229505,7/10/2022,1:00,1,Sunday,1,highway,3,0,fog,low,39,low,weather,minor,3,0,0,None,0.45
12904,Bangalore,Karnataka,13.098364,77.637328,4/30/2022,13:00,13,Saturday,1,urban,5,1,clear,high,31,low,overspeeding,minor,2,1,0,None,0.1
12905,Chennai,Tamil Nadu,13.085415,80.289871,10/20/2024,8:00,8,Sunday,1,rural,3,1,clear,high,27,medium,overspeeding,major,4,2,1,None,0.25
12906,Chandigarh,Punjab,30.696114,76.844137,11/5/2024,16:00,16,Tuesday,0,rural,5,0,fog,low,38,low,poor road,major,1,0,0,None,0.45
12907,Hyderabad,Telangana,17.473897,78.498643,3/14/2023,12:00,12,Tuesday,0,urban,1,0,clear,high,17,medium,drunk driving,fatal,4,4,0,None,0.3
12908,Hyderabad,Telangana,17.598225,78.493935,3/18/2023,8:00,8,Saturday,1,rural,1,1,clear,high,16,medium,drunk driving,minor,1,0,1,None,0.25
12909,Kolkata,West Bengal,22.474675,88.470122,1/30/2022,14:00,14,Sunday,1,rural,2,0,fog,low,36,high,overspeeding,fatal,3,3,0,None,0.85
12910,Mumbai,Maharashtra,19.133834,72.964628,8/2/2022,3:00,3,Tuesday,0,highway,1,1,fog,low,18,low,overspeeding,minor,3,0,0,None,0.45
12911,Bangalore,Karnataka,13.197771,77.570322,7/6/2022,13:00,13,Wednesday,0,highway,1,1,rain,low,27,medium,weather,minor,2,0,0,None,0.45
12912,Kolkata,West Bengal,22.406435,88.313987,10/13/2022,7:00,7,Thursday,0,urban,6,0,rain,medium,34,medium,overspeeding,minor,4,4,0,None,0.25
12913,Pune,Maharashtra,18.418585,73.75969,1/3/2025,5:00,5,Friday,0,highway,5,1,rain,low,37,low,poor road,major,1,0,0,None,0.45
12914,Bangalore,Karnataka,13.06621,77.579585,1/8/2023,8:00,8,Sunday,1,urban,6,1,fog,low,26,medium,distraction,fatal,1,1,1,None,0.8
12915,Kolkata,West Bengal,22.665948,88.41836,9/27/2024,4:00,4,Friday,0,rural,5,0,fog,low,28,low,poor road,minor,5,3,0,None,0.45
12916,Chennai,Tamil Nadu,12.852457,80.292709,11/7/2022,0:00,0,Monday,0,highway,4,0,fog,low,39,low,overspeeding,major,4,3,0,None,0.45
12917,Chandigarh,Punjab,30.631293,76.868455,4/2/2022,7:00,7,Saturday,1,highway,6,0,rain,medium,35,low,distraction,minor,5,5,0,None,0.25
12918,Chennai,Tamil Nadu,12.965845,80.165688,2/9/2025,7:00,7,Sunday,1,rural,5,0,fog,low,29,medium,drunk driving,fatal,2,2,0,None,0.65
12919,Hyderabad,Telangana,17.377538,78.491877,8/29/2024,11:00,11,Thursday,0,urban,3,1,fog,low,27,medium,poor road,fatal,2,2,0,None,0.65
12920,Kolkata,West Bengal,22.491502,88.480778,3/17/2024,2:00,2,Sunday,1,urban,2,1,fog,low,38,medium,weather,major,3,2,0,None,0.45
12921,Chennai,Tamil Nadu,12.811634,80.123316,5/26/2022,21:00,21,Thursday,0,highway,4,0,rain,medium,17,medium,overspeeding,minor,4,1,0,None,0.25
12922,Hyderabad,Telangana,17.51254,78.493402,5/17/2022,6:00,6,Tuesday,0,urban,1,1,fog,low,28,low,overspeeding,fatal,4,4,0,None,0.65
12923,Chandigarh,Punjab,30.666133,76.738375,11/14/2023,13:00,13,Tuesday,0,rural,4,0,fog,low,24,low,distraction,fatal,5,5,0,None,0.65
12924,Chennai,Tamil Nadu,12.89541,80.166982,8/13/2024,13:00,13,Tuesday,0,highway,4,0,fog,low,30,high,drunk driving,minor,2,2,0,None,0.65
12925,Pune,Maharashtra,18.497268,73.867609,11/14/2023,15:00,15,Tuesday,0,rural,5,1,rain,low,18,low,weather,minor,3,2,0,None,0.45
12926,Hyderabad,Telangana,17.543043,78.5414,11/27/2023,4:00,4,Monday,0,highway,2,1,clear,high,35,medium,drunk driving,major,2,1,0,None,0.1
12927,Pune,Maharashtra,18.620484,73.844715,5/17/2023,8:00,8,Wednesday,0,rural,2,1,rain,medium,18,high,distraction,fatal,4,4,1,None,0.8
12928,Mumbai,Maharashtra,18.959934,72.888442,5/4/2022,14:00,14,Wednesday,0,rural,5,0,rain,low,24,high,distraction,major,3,3,0,None,0.65
12929,Mumbai,Maharashtra,19.127592,72.804404,11/13/2022,3:00,3,Sunday,1,urban,3,0,fog,low,37,low,distraction,minor,4,2,0,None,0.45
12930,Kolkata,West Bengal,22.513074,88.347507,1/12/2023,5:00,5,Thursday,0,highway,6,1,rain,medium,19,high,poor road,minor,5,2,0,None,0.45
12931,Chandigarh,Punjab,30.735397,76.811037,8/8/2022,8:00,8,Monday,0,rural,3,0,clear,high,23,high,drunk driving,fatal,5,5,1,None,0.65
12932,Chandigarh,Punjab,30.633296,76.732746,10/30/2024,16:00,16,Wednesday,0,rural,6,1,clear,high,22,medium,poor road,fatal,4,4,0,None,0.3
12933,Mumbai,Maharashtra,19.274266,72.882203,2/16/2024,19:00,19,Friday,0,rural,3,0,clear,high,38,high,weather,major,2,1,1,None,0.45
12934,Chandigarh,Punjab,30.653545,76.781519,4/17/2023,1:00,1,Monday,0,urban,4,1,rain,medium,29,low,poor road,fatal,4,4,0,None,0.45
12935,Kolkata,West Bengal,22.682201,88.470438,3/25/2022,4:00,4,Friday,0,urban,1,1,clear,high,16,low,drunk driving,minor,1,1,0,None,0.1
12936,Delhi,Delhi,28.501652,77.218795,7/7/2024,9:00,9,Sunday,1,urban,3,0,rain,medium,27,high,weather,fatal,4,4,1,None,0.8
12937,Chandigarh,Punjab,30.75328,76.75814,4/2/2022,2:00,2,Saturday,1,urban,6,0,fog,low,33,low,overspeeding,major,1,1,0,None,0.45
12938,Chennai,Tamil Nadu,13.167099,80.128024,1/18/2024,20:00,20,Thursday,0,urban,1,1,rain,low,30,medium,drunk driving,minor,4,0,0,None,0.45
12939,Hyderabad,Telangana,17.397793,78.431851,12/29/2022,10:00,10,Thursday,0,highway,4,1,fog,low,28,high,distraction,major,3,1,1,None,0.8
12940,Kolkata,West Bengal,22.60162,88.486346,10/7/2024,18:00,18,Monday,0,urban,1,0,rain,medium,36,medium,overspeeding,fatal,5,5,1,None,0.6
12941,Bangalore,Karnataka,12.93884,77.656524,12/29/2023,11:00,11,Friday,0,urban,2,0,fog,low,28,medium,poor road,major,4,3,0,None,0.45
12942,Chennai,Tamil Nadu,13.161844,80.260374,3/3/2023,22:00,22,Friday,0,urban,1,0,fog,low,20,low,weather,minor,5,2,0,None,0.45
12943,Pune,Maharashtra,18.574868,73.960333,2/8/2025,1:00,1,Saturday,1,rural,2,0,fog,low,35,low,poor road,minor,1,0,0,None,0.45
12944,Pune,Maharashtra,18.421682,73.727804,12/8/2023,19:00,19,Friday,0,highway,4,1,fog,low,18,high,weather,minor,2,1,1,None,0.8
12945,Kolkata,West Bengal,22.574101,88.362065,1/30/2025,18:00,18,Thursday,0,highway,4,0,rain,medium,32,high,poor road,major,1,1,1,None,0.6
12946,Chandigarh,Punjab,30.761619,76.72532,12/29/2023,23:00,23,Friday,0,rural,3,1,fog,low,21,low,weather,minor,2,1,0,None,0.45
12947,Pune,Maharashtra,18.487039,73.904911,8/12/2023,19:00,19,Saturday,1,urban,6,0,clear,high,23,high,weather,major,5,5,1,None,0.45
12948,Chennai,Tamil Nadu,12.962523,80.283353,6/22/2024,12:00,12,Saturday,1,highway,3,1,rain,medium,25,high,drunk driving,minor,4,2,0,None,0.45
12949,Delhi,Delhi,28.523056,76.969018,12/28/2022,23:00,23,Wednesday,0,urban,3,0,clear,high,39,low,distraction,minor,2,1,0,None,0.1
12950,Chandigarh,Punjab,30.788938,76.842848,9/20/2022,19:00,19,Tuesday,0,rural,6,1,clear,high,17,high,poor road,major,4,0,1,None,0.45
12951,Mumbai,Maharashtra,18.871608,72.972876,1/11/2022,6:00,6,Tuesday,0,urban,4,0,fog,low,21,high,overspeeding,major,3,3,0,None,0.65
12952,Mumbai,Maharashtra,19.239931,72.892205,2/28/2023,23:00,23,Tuesday,0,highway,3,0,rain,low,19,high,overspeeding,major,5,3,0,None,0.65
12953,Chandigarh,Punjab,30.623337,76.846081,1/30/2025,19:00,19,Thursday,0,urban,2,1,fog,low,39,high,drunk driving,minor,1,0,1,None,0.8
12954,Chandigarh,Punjab,30.73868,76.720343,7/12/2022,9:00,9,Tuesday,0,urban,3,1,clear,high,22,low,drunk driving,major,5,2,1,None,0.25
12955,Chennai,Tamil Nadu,13.087712,80.208296,7/23/2022,15:00,15,Saturday,1,rural,1,1,clear,high,16,medium,overspeeding,major,1,1,0,None,0.1
12956,Hyderabad,Telangana,17.453048,78.299964,11/26/2024,17:00,17,Tuesday,0,urban,4,1,clear,high,26,high,drunk driving,minor,4,2,1,None,0.45
12957,Chennai,Tamil Nadu,12.853724,80.134211,2/4/2022,10:00,10,Friday,0,urban,3,0,fog,low,36,medium,overspeeding,minor,3,0,1,None,0.6
12958,Bangalore,Karnataka,12.984491,77.538793,7/18/2022,1:00,1,Monday,0,highway,5,1,fog,low,17,medium,poor road,minor,5,5,0,None,0.45
12959,Pune,Maharashtra,18.522124,73.748346,5/16/2023,5:00,5,Tuesday,0,highway,2,0,rain,medium,24,low,drunk driving,minor,5,5,0,None,0.25
12960,Delhi,Delhi,28.612337,76.936862,3/4/2023,0:00,0,Saturday,1,urban,5,1,rain,medium,17,low,overspeeding,minor,4,1,0,None,0.25
12961,Bangalore,Karnataka,13.115999,77.468418,3/18/2023,2:00,2,Saturday,1,highway,6,1,rain,medium,25,high,distraction,minor,2,2,0,None,0.45
12962,Kolkata,West Bengal,22.497747,88.362483,6/7/2024,7:00,7,Friday,0,urban,3,0,rain,medium,30,high,weather,minor,1,0,0,None,0.45
12963,Bangalore,Karnataka,13.052576,77.526938,9/11/2023,13:00,13,Monday,0,urban,5,1,clear,high,35,low,overspeeding,minor,2,0,0,None,0.1
12964,Kolkata,West Bengal,22.491899,88.3894,2/2/2024,7:00,7,Friday,0,highway,6,0,clear,high,17,medium,weather,fatal,4,4,0,None,0.3
12965,Pune,Maharashtra,18.473264,73.813005,8/28/2024,6:00,6,Wednesday,0,urban,4,1,clear,high,28,medium,distraction,minor,3,1,0,None,0.1
12966,Delhi,Delhi,28.428032,77.24253,8/13/2022,7:00,7,Saturday,1,urban,1,1,fog,low,34,low,drunk driving,minor,3,1,0,None,0.45
12967,Chennai,Tamil Nadu,12.976507,80.195901,7/10/2024,17:00,17,Wednesday,0,highway,6,0,fog,low,23,high,weather,minor,3,1,1,None,0.8
12968,Mumbai,Maharashtra,19.272235,72.816307,1/11/2024,21:00,21,Thursday,0,rural,4,0,clear,high,15,high,weather,fatal,1,1,0,None,0.5
12969,Bangalore,Karnataka,13.187138,77.636746,2/20/2024,19:00,19,Tuesday,0,highway,2,0,fog,low,20,medium,overspeeding,fatal,4,4,1,None,0.8
12970,Pune,Maharashtra,18.630892,73.918865,12/2/2024,6:00,6,Monday,0,urban,1,0,clear,high,23,low,distraction,fatal,3,3,0,None,0.3
12971,Chandigarh,Punjab,30.641967,76.867596,9/10/2023,19:00,19,Sunday,1,highway,5,1,rain,medium,17,low,drunk driving,major,1,1,1,None,0.4
12972,Bangalore,Karnataka,13.078765,77.594779,8/23/2022,9:00,9,Tuesday,0,urban,5,1,rain,low,36,high,poor road,fatal,1,1,1,None,1
12973,Hyderabad,Telangana,17.249193,78.294577,8/11/2023,9:00,9,Friday,0,highway,6,1,rain,low,15,low,poor road,minor,2,2,1,None,0.6
12974,Delhi,Delhi,28.552996,77.156665,1/15/2024,23:00,23,Monday,0,rural,5,1,fog,low,17,low,weather,minor,4,1,0,None,0.45
12975,Hyderabad,Telangana,17.511196,78.53532,3/29/2024,9:00,9,Friday,0,rural,3,0,fog,low,31,high,drunk driving,minor,2,0,1,None,0.8
12976,Bangalore,Karnataka,13.122314,77.55007,4/10/2024,6:00,6,Wednesday,0,highway,3,0,clear,high,16,low,distraction,minor,5,2,0,Eid,0.2
12977,Chennai,Tamil Nadu,13.02009,80.268284,3/22/2023,23:00,23,Wednesday,0,rural,5,0,clear,high,24,medium,drunk driving,major,2,0,0,None,0.1
12978,Kolkata,West Bengal,22.695475,88.337463,1/24/2025,7:00,7,Friday,0,highway,6,1,rain,low,33,medium,distraction,minor,1,1,0,None,0.45
12979,Chandigarh,Punjab,30.796981,76.820795,1/22/2024,6:00,6,Monday,0,rural,4,1,rain,low,32,low,poor road,minor,1,1,0,None,0.45
12980,Chandigarh,Punjab,30.632705,76.888562,10/4/2024,1:00,1,Friday,0,highway,2,1,clear,high,32,high,drunk driving,minor,3,2,0,None,0.3
12981,Bangalore,Karnataka,13.065835,77.658084,11/4/2022,0:00,0,Friday,0,highway,3,0,rain,medium,26,low,weather,minor,2,0,0,None,0.25
12982,Bangalore,Karnataka,13.013201,77.513944,9/28/2023,7:00,7,Thursday,0,urban,1,0,rain,medium,36,low,drunk driving,major,2,0,0,None,0.25
12983,Delhi,Delhi,28.832874,76.95466,8/19/2022,13:00,13,Friday,0,rural,3,1,rain,low,23,medium,distraction,minor,2,0,0,None,0.45
12984,Kolkata,West Bengal,22.606125,88.486325,8/10/2024,18:00,18,Saturday,1,urban,5,0,fog,low,40,high,drunk driving,major,2,0,1,None,0.8
12985,Mumbai,Maharashtra,18.858559,72.945783,11/24/2023,10:00,10,Friday,0,rural,3,0,rain,low,23,high,weather,minor,3,3,1,None,0.8
12986,Hyderabad,Telangana,17.495953,78.355191,8/31/2024,7:00,7,Saturday,1,highway,6,1,fog,low,34,medium,distraction,minor,4,2,0,None,0.45
12987,Chandigarh,Punjab,30.76891,76.706309,10/17/2024,19:00,19,Thursday,0,urban,3,0,clear,high,22,high,drunk driving,minor,4,4,1,None,0.45
12988,Bangalore,Karnataka,13.103744,77.577705,8/14/2022,16:00,16,Sunday,1,highway,1,1,rain,medium,27,medium,drunk driving,major,1,0,0,None,0.25
12989,Mumbai,Maharashtra,19.040442,72.846075,3/31/2022,12:00,12,Thursday,0,urban,1,0,rain,low,29,high,drunk driving,minor,4,0,0,None,0.65
12990,Chandigarh,Punjab,30.78122,76.85599,11/5/2024,17:00,17,Tuesday,0,urban,2,0,fog,low,20,medium,weather,minor,2,1,1,None,0.6
